sector,indicator,country,year,variable,value,unit
Agriculture,Agriculture activity (meat): consumption,EU,2012,historic,378,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,EU,2013,historic,371,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,GM,1990,historic,39,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,GM,1991,historic,47,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,GM,1992,historic,36,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,GM,1993,historic,34,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,GM,1994,historic,38,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,GM,1995,historic,31,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,GM,1996,historic,31,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,GM,1997,historic,30,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,GM,1998,historic,29,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,GM,1999,historic,31,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,GM,2000,historic,40,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,GM,2001,historic,27,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,GM,2002,historic,27,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,GM,2003,historic,30,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,GM,2004,historic,42,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,GM,2005,historic,45,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,GM,2006,historic,41,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,GM,2007,historic,42,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,GM,2008,historic,35,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,GM,2009,historic,36,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,GM,2010,historic,38,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,GM,2011,historic,36,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,GM,2012,historic,33,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,GM,2013,historic,27,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,IN,1990,historic,18,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,IN,1991,historic,18,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,IN,1992,historic,18,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,IN,1993,historic,18,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,IN,1994,historic,18,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,IN,1995,historic,18,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,IN,1996,historic,17,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,IN,1997,historic,17,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,IN,1998,historic,17,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,IN,1999,historic,17,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,IN,2000,historic,17,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,IN,2001,historic,17,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,IN,2002,historic,17,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,IN,2003,historic,17,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,IN,2004,historic,17,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,IN,2005,historic,17,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,IN,2006,historic,17,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,IN,2007,historic,18,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,IN,2008,historic,18,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,IN,2009,historic,17,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,IN,2010,historic,17,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,IN,2011,historic,17,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,IN,2012,historic,17,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,IN,2013,historic,15,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,ID,1990,historic,51,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,ID,1991,historic,54,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,ID,1992,historic,56,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,ID,1993,historic,60,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,ID,1994,historic,62,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,ID,1995,historic,57,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,ID,1996,historic,60,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,ID,1997,historic,61,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,ID,1998,historic,53,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,ID,1999,historic,48,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,ID,2000,historic,45,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,ID,2001,historic,47,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,ID,2002,historic,51,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,ID,2003,historic,54,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,ID,2004,historic,55,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,ID,2005,historic,55,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,ID,2006,historic,59,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,ID,2007,historic,58,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,ID,2008,historic,61,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,ID,2009,historic,62,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,ID,2010,historic,66,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,ID,2011,historic,68,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,ID,2012,historic,69,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,ID,2013,historic,71,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,JP,1990,historic,148,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,JP,1991,historic,149,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,JP,1992,historic,154,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,JP,1993,historic,155,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,JP,1994,historic,157,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,JP,1995,historic,165,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,JP,1996,historic,168,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,JP,1997,historic,159,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,JP,1998,historic,159,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,JP,1999,historic,166,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,JP,2000,historic,170,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,JP,2001,historic,169,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,JP,2002,historic,170,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,JP,2003,historic,171,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,JP,2004,historic,170,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,JP,2005,historic,179,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,JP,2006,historic,175,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,JP,2007,historic,176,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,JP,2008,historic,178,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,JP,2009,historic,176,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,JP,2010,historic,182,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,JP,2011,historic,186,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,JP,2012,historic,190,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,JP,2013,historic,188,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,KZ,1992,historic,362,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,KZ,1993,historic,352,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,KZ,1994,historic,342,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,KZ,1995,historic,303,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,KZ,1996,historic,276,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,KZ,1997,historic,243,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,KZ,1998,historic,221,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,KZ,1999,historic,217,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,KZ,2000,historic,226,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,KZ,2001,historic,237,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,KZ,2002,historic,245,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,KZ,2003,historic,254,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,KZ,2004,historic,264,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,KZ,2005,historic,285,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,KZ,2006,historic,305,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,KZ,2007,historic,318,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,KZ,2008,historic,325,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,KZ,2009,historic,326,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,KZ,2010,historic,333,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,KZ,2011,historic,352,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,KZ,2012,historic,342,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,KZ,2013,historic,338,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,MX,1990,historic,175,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,MX,1991,historic,193,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,MX,1992,historic,198,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,MX,1993,historic,202,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,MX,1994,historic,214,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,MX,1995,historic,210,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,MX,1996,historic,203,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,MX,1997,historic,216,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,MX,1998,historic,232,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,MX,1999,historic,241,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,MX,2000,historic,254,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,MX,2001,historic,262,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,MX,2002,historic,269,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,MX,2003,historic,267,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,MX,2004,historic,275,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,MX,2005,historic,280,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,MX,2006,historic,283,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,MX,2007,historic,285,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,MX,2008,historic,291,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,MX,2009,historic,297,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,MX,2010,historic,297,meat kcal / cap / day
Agriculture,Agriculture activity (meat): consumption,MX,2011,historic,294,meat kcal / cap / day
